date,time,sport,channel,comp,ht,at
2025-06-20,12:30AM,Basketball,ESPN 1 Netherlands,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,ESPN 4 Netherlands,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Colombia,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Deportes,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,ESPN New Zealand,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Nicaragua,NBA,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,NBA League Pass,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,Nova Sport 2 CZ,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,RDS 2,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,TSN 3,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,BeIn Sports HD 1 France,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,Cosmote Sport 4 GR,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,ESPN 1 Netherlands,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,ESPN 4 Netherlands,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Colombia,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Deportes,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:30AM,Basketball,ESPN New Zealand,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,12:25AM,Basketball,ESPN Nicaragua,NBA Cup,Indiana Pacers,Oklahoma City Thunder
2025-06-20,11:30PM,Basketball,TSN 2,WNBA,Connecticut Sun,Dallas Wings
2025-06-21,5:00PM,Basketball,TNT Sports 4,WNBA,Chicago Sky,Phoenix Mercury
2025-06-22,2:00AM,Basketball,Sky Sport 4 NZ,Australian NBL,Auckland Tuatara,Southland Sharks
2025-06-22,2:00AM,Basketball,Sky Sport 4 NZ,New Zealand NBL,Auckland Tuatara,Southland Sharks
2025-06-22,7:00PM,Basketball,ESPN New Zealand,WNBA,Las Vegas Aces,Indiana Fever
